foresight_mode,lam,subsidies,carrier,node,year,shadow_price
rolling_horizon,0.1,none,heat,DE,6,0.0541552535328786
rolling_horizon,0.1,none,heat,IT,6,0.0579435194830733
rolling_horizon,0.1,none,natural_gas,CH,6,0.0353473612261633
rolling_horizon,0.1,none,natural_gas,DE,6,0.0353473612270989
rolling_horizon,0.1,none,natural_gas,IT,6,0.0353473612269232
rolling_horizon,0.1,none,electricity,CH,7,1.3665325421090866
rolling_horizon,0.1,none,electricity,DE,7,1.1987046282017482
rolling_horizon,0.1,none,electricity,IT,7,1.322162964825231
rolling_horizon,0.1,none,heat,CH,7,1.0838765882708563
rolling_horizon,0.1,none,heat,DE,7,1.053409180578522
rolling_horizon,0.1,none,heat,IT,7,1.0967789374101915
rolling_horizon,0.1,none,natural_gas,CH,7,1.0481421347100817
rolling_horizon,0.1,none,natural_gas,DE,7,1.048142134701925
rolling_horizon,0.1,none,natural_gas,IT,7,1.0481421347185562
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,0,0.0720684561873305
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,0,0.065374355267854
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,0,0.0635255460861463
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,0,0.0580835663302511
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,0,0.0581790637316842
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,0,0.0409440205106206
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,1,0.0614041781155082
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,1,0.0569556322906298
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,1,0.0522904005279926
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,1,0.0536488706345179
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,1,0.0556381267012019
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,1,0.0640643928103861
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,1,0.0325284954709438
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,1,0.0325284954709449
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,1,0.0325284954709448
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,2,0.061280645470579
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,2,0.0591501974352489
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,2,0.058617581880065
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,2,0.0524737379321934
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,2,0.054022463154351
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,2,0.0592943873257149
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,2,0.0338123895251969
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,2,0.0338123895256055
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,2,0.033812389525547
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,3,0.0711242725280396
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,3,0.0670142568839397
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,3,0.0686697316022367
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,3,0.0422981819174126
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,3,0.0443492835981932
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,3,0.0509687804269009
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,3,0.0342300666138136
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,3,0.0342300666165735
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,3,0.0342300666162678
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,4,0.061657384986346
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,4,0.0588156127287392
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,4,0.0587639269898619
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,4,0.0542291135323517
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,4,0.0560450335684506
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,4,0.0595856936326602
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,4,0.0345882094059218
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,4,0.034588209407433
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,4,0.0345882094071571
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,5,0.0619947139125004
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,5,0.0586779168615712
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,5,0.0588859009164768
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,5,0.0542618195104953
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,5,0.0542085551734968
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,5,0.0577078605644588
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,5,0.0349564859390807
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,5,0.0349564859395952
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,5,0.0349564859394812
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,6,0.0607476729496287
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,6,0.058215155302721
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,6,0.0566875843471215
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,6,0.0563200335333051
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,6,0.0533538638290075
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,6,0.057335566614565
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,6,0.0353473612241852
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,6,0.035347361226781
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,6,0.0353473612263209
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,CH,7,1.3540023743258252
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,DE,7,1.175000429992861
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,electricity,IT,7,1.3043880275176656
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,CH,7,1.085204281343754
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,DE,7,1.0534091806037535
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,heat,IT,7,1.0936341253325168
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,CH,7,1.0481421347155366
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,DE,7,1.0481421347132518
rolling_horizon,0.1,photovoltaics@DE:remuneration=0.11/electricity,natural_gas,IT,7,1.0481421347204671
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,0,0.0720684561873305
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,0,0.065374355267854
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,0,0.0635255460861463
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,0,0.0580835663302511
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,0,0.0581790637316842
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,0,0.0409440205106206
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,1,0.0614041781163474
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,1,0.0569556322904097
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,1,0.0522904005280952
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,1,0.0537623302415169
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,1,0.055592659218165
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,1,0.064103071344745
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,1,0.0325284954703062
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,1,0.0325284954708692
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,1,0.0325284954708107
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,2,0.0614931307617524
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,2,0.0594206293692781
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,2,0.0588800377896526
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,2,0.052620938680159
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,2,0.054031559157665
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,2,0.0593392198007836
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,2,0.0338123895253318
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,2,0.033812389525621
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,2,0.0338123895255799
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,3,0.0715619999595609
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,3,0.0674731270720618
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,3,0.0691149207868091
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,3,0.0424794986343157
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,3,0.0445326104021839
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,3,0.0509955734705098
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,3,0.0342300666165842
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,3,0.0342300666168461
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,3,0.0342300666168089
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,4,0.0616659841385092
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,4,0.0595138883840717
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,4,0.0588177908976545
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,4,0.0543502725651842
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,4,0.0557501162635206
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,4,0.0596784485785822
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,4,0.034588209407148
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,4,0.034588209407653
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,4,0.0345882094075567
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,5,0.0623254780995197
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,5,0.0594537270277264
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,5,0.0592223158489975
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,5,0.0548593755249769
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,5,0.0541127221810693
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,5,0.0586744661035909
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,5,0.0349564859396625
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,5,0.0349564859396705
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,5,0.0349564859396689
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,6,0.0610226067287292
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,6,0.0589780585789869
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,6,0.0569276523738124
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,6,0.0553735133751173
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,6,0.0514765892149379
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,6,0.0549142888075339
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,6,0.0353473612242822
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,6,0.0353473612268742
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,6,0.0353473612263703
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,CH,7,1.360387741305019
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,DE,7,1.1876342674487412
rolling_horizon,0.1,heat_pump@DE:capex=350,electricity,IT,7,1.3135307288743845
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,CH,7,1.085661237084259
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,DE,7,1.0534091805741528
rolling_horizon,0.1,heat_pump@DE:capex=350,heat,IT,7,1.0936834052634428
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,CH,7,1.048142134710682
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,DE,7,1.0481421346993836
rolling_horizon,0.1,heat_pump@DE:capex=350,natural_gas,IT,7,1.0481421347188198
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,0,0.0720684561873305
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,0,0.065374355267854
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,0,0.0635255460861463
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,0,0.0580835663302511
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,0,0.0581790637316842
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,0,0.0409440205106206
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,1,0.0614041781156069
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,1,0.0569556322906096
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,1,0.052290400528018
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,1,0.0539324334982328
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,1,0.0551621420601227
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,1,0.0644505557868808
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,1,0.0325284954707961
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,1,0.032528495470929
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,1,0.0325284954709132
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,2,0.0614931307736817
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,2,0.05942062937863
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,2,0.0588800377902268
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,2,0.0529994144058019
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,2,0.05395889172704
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,2,0.0603824953420364
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,2,0.0338123895253981
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,2,0.0338123895256283
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,2,0.0338123895255953
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,3,0.0715618858092591
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,3,0.0674730126435911
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,3,0.0691148063669626
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,3,0.0424796673998411
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,3,0.0439909789744144
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,3,0.0513060887715848
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,3,0.034230066612238
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,3,0.0342300666164915
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,3,0.0342300666161442
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,4,0.0616740918341407
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,4,0.0595186508355208
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,4,0.0588247807375078
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,4,0.0544633950433205
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,4,0.0556910021834615
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,4,0.060048764289293
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,4,0.034588209404637
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,4,0.0345882094073301
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,4,0.0345882094068541
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,5,0.0622230650209253
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,5,0.0594135673645579
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,5,0.0594163319441759
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,5,0.0548000852051998
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,5,0.054649514170157
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,5,0.0586664393239859
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,5,0.034956485938503
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,5,0.0349564859395378
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,5,0.0349564859393292
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,6,0.0606649588913555
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,6,0.0589610538720192
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,6,0.0570965640517803
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,6,0.0589787835509911
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,6,0.0538224670396963
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,6,0.0585937671704443
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,6,0.0353473612246301
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,6,0.0353473612268698
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,6,0.0353473612264218
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,CH,7,1.3665354427582612
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,DE,7,1.1987078048729
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,electricity,IT,7,1.3221641826617017
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,CH,7,1.0832201422063892
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,DE,7,1.0534091805919394
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,heat,IT,7,1.0952702807543278
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,CH,7,1.0481421347142776
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,DE,7,1.0481421347081363
rolling_horizon,0.1,natural_gas_boiler@DE:variable_opex=0.00710412,natural_gas,IT,7,1.048142134720128
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,0,0.0720684561873305
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,0,0.065374355267854
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,0,0.0635255460861463
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,CH,0,0.0580835663302511
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,DE,0,0.0581790637316842
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,IT,0,0.0409440205106206
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,0,0.0407393004069756
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,0,0.0407393004071721
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,0,0.0407393004071566
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,1,0.0614041781171122
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,1,0.0569556322905383
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,1,0.0522904005281936
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,CH,1,0.0538239145777413
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,DE,1,0.0557133047467145
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,IT,1,0.0641731794762933
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,1,0.0325284954700227
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,1,0.0325284954708457
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,1,0.0325284954707499
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,2,0.0614931306855022
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,2,0.0594206293205393
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,2,0.0588800377949476
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,CH,2,0.0526124712759902
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,DE,2,0.0539046489587185
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,IT,2,0.0593930494475564
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,2,0.0338123895256039
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,2,0.0338123895256516
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,2,0.0338123895256447
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,3,0.0715956966373944
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,3,0.0679180025831284
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,3,0.0690762032466299
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,CH,3,0.0424802977931599
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,DE,3,0.0437859080835301
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,IT,3,0.0510434418263972
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,3,0.0342300666059154
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,3,0.034230066615564
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,3,0.0342300666141938
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,4,0.0616154830003917
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,4,0.0595015807829706
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,4,0.0584728300765665
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,CH,4,0.0544601163704484
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,DE,4,0.0567155788139242
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,heat,IT,4,0.0593680842131653
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,CH,4,0.0345882093529681
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,DE,4,0.0345882093996917
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,natural_gas,IT,4,0.0345882093923459
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,CH,5,0.062275648756602
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,DE,5,0.0593756643700857
rolling_horizon,0.1,natural_gas_turbine@IT:fixed_opex=70,electricity,IT,5,0.0581693940015691
